r_err	mag	sus	N	T	h	gamma	n	filetered error
3.564794309	0.519578182	0.730038513	100	2.264	0	2.23	100	3.564794309
3.564346121	0.508183636	0.741749392	100	3.848	0	2.1	100	3.564346121
3.564079679	0.759821818	0.422670805	100	1.544	0	2.035	100	3.564079679
3.563257369	0.509249091	0.740665363	100	3.176	0	2.035	100	3.563257369
3.562393436	0.372329091	0.861371048	100	2.12	0	2.195	100	3.562393436
3.56218132	0.604296364	0.634825905	100	2.36	0	2.095	100	3.56218132
3.560510192	0.62998	0.6031252	100	0.824	0	2.385	100	3.560510192
3.55927197	0.491774545	0.758157796	100	3.848	0	2.035	100	3.55927197
3.559163125	0.475801818	0.77361263	100	3.032	0	2.1	100	3.559163125
3.558102403	0.700138182	0.509806526	100	1.16	0	2.085	100	3.558102403
3.557333377	0.003618182	0.999986909	100	3.416	0	2.245	100	3.557333377
3.557201033	0.698521818	0.51206727	100	0.68	0	2.365	100	3.557201033
3.55675093	0.812898182	0.339196546	100	1.208	0	2.015	100	3.55675093
3.556061382	0.506392727	0.743566406	100	2.6	0	2.265	100	3.556061382
3.553846298	0.819729091	0.328044218	100	0.728	0	2.24	100	3.553846298
3.551166252	0.587994545	0.654262415	100	1.736	0	2.385	100	3.551166252
3.550816502	0.238049091	0.94333263	100	3.656	0	2.355	100	3.550816502
3.550410411	0.582336364	0.66088436	100	2.504	0	2.2	100	3.550410411
3.549526539	0.561787273	0.68439506	100	2.6	0	2.075	100	3.549526539
3.549037382	0.002354545	0.999994456	100	4.808	0	2.01	100	3.549037382
3.548402967	0.554969091	0.692009308	100	2.12	0	2.105	100	3.548402967
3.547587681	0.778243636	0.394336842	100	0.68	0	2.255	100	3.547587681
3.547206262	0.577450909	0.666550448	100	1.88	0	2.12	100	3.547206262
3.546651658	0.036921818	0.998636779	100	3.224	0	2.485	100	3.546651658
3.546286178	0.864376364	0.252853502	100	0.44	0	2.205	100	3.546286178
3.545869158	0.499127273	0.750871966	100	2.696	0	2.36	100	3.545869158
3.545742143	0.460061818	0.788343123	100	2.84	0	2.42	100	3.545742143
3.545373677	0.53546	0.713282588	100	1.736	0	2.415	100	3.545373677
3.544592427	0.565230909	0.680514019	100	2.024	0	2.205	100	3.544592427
3.544539663	0.134230909	0.981982063	100	3.128	0	2.205	100	3.544539663
3.543883977	0.573847273	0.670699308	100	2.12	0	2.25	100	3.543883977
3.543238667	0.848889091	0.279387311	100	0.344	0	2.125	100	3.543238667
3.542246577	0.492250909	0.757689042	100	2.744	0	2.065	100	3.542246577
3.538885703	0.092583636	0.99142827	100	4.904	0	2.1	100	3.538885703
3.537991763	0.426336364	0.818237305	100	2.936	0	2.175	100	3.537991763
3.537968247	0.508750909	0.741172512	100	2.552	0	2.245	100	3.537968247
3.5359931	0.773529091	0.401652746	100	0.776	0	2.095	100	3.5359931
3.535839042	0.59918	0.640983328	100	2.36	0	2.03	100	3.535839042
3.532154827	0.857432727	0.264809118	100	0.92	0	2.05	100	3.532154827
3.531197392	0.046609091	0.997827593	100	3.128	0	2.275	100	3.531197392
3.530681097	0.785956364	0.382272594	100	0.728	0	2.265	100	3.530681097
3.530538456	0.001036364	0.999998926	100	4.232	0	2.175	100	3.530538456
3.529033586	0.140192727	0.980345999	100	4.088	0	2.11	100	3.529033586
3.527855688	0.696229091	0.515265053	100	0.968	0	2.065	100	3.527855688
3.527316864	0.594932727	0.64605505	100	1.544	0	2.445	100	3.527316864
3.527113596	0.784503636	0.384554045	100	0.968	0	2.37	100	3.527113596
3.526925083	0.312649091	0.902250546	100	3.32	0	2.24	100	3.526925083
3.526568007	0.018274545	0.999666041	100	3.176	0	2.43	100	3.526568007
3.525643451	0.769267273	0.408227863	100	0.632	0	2.235	100	3.525643451
3.524017635	0.642876364	0.586709981	100	1.736	0	2.06	100	3.524017635
3.523286432	0.667141818	0.554921794	100	1.688	0	2.19	100	3.523286432
3.522599617	0.551130909	0.696254721	100	2.12	0	2.485	100	3.522599617
3.522347199	0.278474545	0.922451928	100	2.168	0	2.27	100	3.522347199
3.522207119	0.282905455	0.919964504	100	2.168	0	2.305	100	3.522207119
3.521869934	0.503305455	0.746683619	100	3.272	0	2.2	100	3.521869934
3.521545791	0.052738182	0.997218684	100	4.856	0	2.045	100	3.521545791
3.51917223	0.682934545	0.533600407	100	1.064	0	2.3	100	3.51917223
3.518818103	0.837009091	0.299415782	100	0.632	0	2.19	100	3.518818103
3.51840912	0.538518182	0.709998168	100	2.024	0	2.15	100	3.51840912
3.517854664	0.105003636	0.988974236	100	4.952	0	2.28	100	3.517854664
3.516277503	0.204152727	0.958321664	100	2.168	0	2.485	100	3.516277503
3.516159556	0.601845455	0.637782049	100	1.928	0	2.14	100	3.516159556
3.516066945	0.853601818	0.271363936	100	0.632	0	2.5	100	3.516066945
3.515840622	0.551394545	0.695964055	100	3.608	0	2.095	100	3.515840622
3.513390791	0.539852727	0.708559033	100	2.456	0	2.135	100	3.513390791
3.512814084	0.710409091	0.495318924	100	0.632	0	2.39	100	3.512814084
3.51229105	0.44972	0.797751922	100	4.952	0	2.055	100	3.51229105
3.51118226	0.827070909	0.315953711	100	0.632	0	2.43	100	3.51118226
3.510748688	0.699521818	0.510669226	100	1.016	0	2.35	100	3.510748688
3.50705917	0.770576364	0.406212068	100	0.488	0	2.495	100	3.50705917
3.506952739	0.766529091	0.412433153	100	0.632	0	2.485	100	3.506952739
3.506591161	0.947490909	0.102260977	100	0.344	0	2.085	100	3.506591161
3.506078079	0.519165455	0.730467231	100	4.28	0	2.015	100	3.506078079
3.50587865	0.032352727	0.998953301	100	4.952	0	2.085	100	3.50587865
3.505782854	0.70618	0.501309808	100	0.536	0	2.49	100	3.505782854
3.504084968	0.582767273	0.660382306	100	2.36	0	2.175	100	3.504084968
3.503920151	0.02096	0.999560678	100	2.744	0	2.365	100	3.503920151
3.502722547	0.595949091	0.644844681	100	2.888	0	2.08	100	3.502722547
3.502619177	0.002294545	0.999994735	100	3.992	0	2.4	100	3.502619177
3.502320494	0.587309091	0.655068032	100	2.936	0	2.02	100	3.502320494
3.501623175	0.347027273	0.879572072	100	1.784	0	2.125	100	3.501623175
3.500783767	0.470527273	0.778604086	100	3.032	0	2.13	100	3.500783767
3.50002598	0.475687273	0.773721619	100	4.376	0	2.015	100	3.50002598
3.499981819	0.648298182	0.579709467	100	2.024	0	2.185	100	3.499981819
3.499777613	0.663663636	0.559550578	100	1.64	0	2.02	100	3.499777613
3.499735869	0.807909091	0.347282901	100	0.728	0	2.135	100	3.499735869
3.497974718	0.835087273	0.302629247	100	1.208	0	2.135	100	3.497974718
3.496801366	0.684121818	0.531977338	100	1.064	0	2.5	100	3.496801366
3.495481625	0.857518182	0.264662568	100	0.344	0	2.26	100	3.495481625
3.493010585	0.713449091	0.490990395	100	0.632	0	2.365	100	3.493010585
3.49098724	0.002934545	0.999991388	100	3.128	0	2.435	100	3.49098724
3.489125335	0.599785455	0.640257409	100	1.976	0	2.405	100	3.489125335
3.48781587	0.785238182	0.383400998	100	1.016	0	2.355	100	3.48781587
3.48727606	0.000781818	0.999999389	100	4.568	0	2	100	3.48727606
3.487212229	0.443530909	0.803280333	100	4.28	0	2.115	100	3.487212229
3.487062812	0.492034545	0.757902006	100	3.656	0	2.145	100	3.487062812
3.486978213	0.652916364	0.573700222	100	1.208	0	2.115	100	3.486978213
3.486514408	0.120410909	0.985501213	100	3.176	0	2.3	100	3.486514408
3.486342603	0.771792727	0.404335986	100	1.352	0	2.055	100	3.486342603
3.485388301	0.441649091	0.80494608	100	4.376	0	2.1	100	3.485388301
3.485339616	0.563449091	0.682525122	100	2.216	0	2.46	100	3.485339616
3.484092227	0.779303636	0.392685842	100	0.872	0	2.35	100	3.484092227
3.483390199	0.777661818	0.395242097	100	1.064	0	2.27	100	3.483390199
3.482959286	0.468858182	0.780172005	100	3.512	0	2.085	100	3.482959286
3.482811106	0.782641818	0.387471784	100	0.584	0	2.385	100	3.482811106
3.482679222	0.567074545	0.67842646	100	2.36	0	2.225	100	3.482679222
3.481101884	0.795392727	0.367350409	100	0.632	0	2	100	3.481101884
3.480673968	0.718434545	0.483851804	100	0.728	0	2.27	100	3.480673968
3.480650187	0.421187273	0.822601281	100	2.36	0	2.285	100	3.480650187
3.480336058	0.482201818	0.767481407	100	2.744	0	2.24	100	3.480336058
3.48018681	0.216850909	0.952975683	100	3.416	0	2.11	100	3.48018681
3.480023483	0.777049091	0.39619471	100	0.872	0	2.09	100	3.480023483
3.479678831	0.830496364	0.31027579	100	0.872	0	2.46	100	3.479678831
3.479173033	0.099796364	0.990040686	100	1.976	0	2.46	100	3.479173033
3.477456302	0.948067273	0.101168446	100	0.344	0	2.06	100	3.477456302
3.475880787	0.622261818	0.61279023	100	1.064	0	2.17	100	3.475880787
3.475061656	0.491654545	0.758275808	100	4.184	0	2.15	100	3.475061656
3.472617259	0.069003636	0.995238498	100	3.8	0	2.01	100	3.472617259
3.47260062	0.008869091	0.999921339	100	4.232	0	2.135	100	3.47260062
3.471277155	0.521890909	0.727629879	100	2.072	0	2.255	100	3.471277155
3.470929887	0.004154545	0.99998274	100	3.032	0	2.47	100	3.470929887
3.470429049	0.001045455	0.999998907	100	4.904	0	2.125	100	3.470429049
3.470354927	0.468965455	0.780071402	100	1.4	0	2.44	100	3.470354927
3.468703503	0.534947273	0.713831415	100	2.552	0	2.195	100	3.468703503
3.467942786	0.537623636	0.710960826	100	2.6	0	2.205	100	3.467942786
3.466627328	0.790061818	0.375802323	100	0.536	0	2.355	100	3.466627328
3.466293903	0.495990909	0.753993018	100	3.368	0	2.105	100	3.466293903
3.466195581	0.021518182	0.999536968	100	2.264	0	2.34	100	3.466195581
3.465691256	0.526809091	0.722472182	100	2.792	0	2.125	100	3.465691256
3.465636382	0.738181818	0.455087603	100	0.968	0	2.18	100	3.465636382
3.465446382	0.547236364	0.700532362	100	1.832	0	2.18	100	3.465446382
3.464083352	0.010054545	0.999898906	100	2.36	0	2.47	100	3.464083352
3.46194435	0.516832727	0.732883932	100	2.6	0	2.17	100	3.46194435
3.4618748	0.4382	0.80798076	100	3.608	0	2.455	100	3.4618748
3.460578612	0.003829091	0.999985338	100	3.848	0	2.45	100	3.460578612
3.460246176	0.008010909	0.999935825	100	3.704	0	2.085	100	3.460246176
3.460014648	0.620325455	0.61519633	100	1.832	0	2.19	100	3.460014648
3.458788557	0.685943636	0.529481328	100	1.544	0	2.025	100	3.458788557
3.455669987	0.773265455	0.402060537	100	0.392	0	2.47	100	3.455669987
3.454899967	0.695827273	0.515824407	100	2.024	0	2.085	100	3.454899967
3.454246588	0.561118182	0.685146386	100	1.832	0	2.295	100	3.454246588
3.453970675	0.641616364	0.588328442	100	1.496	0	2.33	100	3.453970675
3.453379153	0.82798	0.31444912	100	0.488	0	2.175	100	3.453379153
3.453082893	0.75048	0.43677977	100	1.736	0	2.145	100	3.453082893
3.453000141	0.705965455	0.501612777	100	1.736	0	2.16	100	3.453000141
3.452342141	0.83112	0.309239546	100	0.728	0	2.305	100	3.452342141
3.451929451	0.557674545	0.688999101	100	2.696	0	2.05	100	3.451929451
3.451513785	0.526396364	0.722906868	100	2.696	0	2.33	100	3.451513785
3.449868916	0.481858182	0.767812693	100	2.744	0	2.2	100	3.449868916
3.44926069	0.848056364	0.280800404	100	0.344	0	2.095	100	3.44926069
3.449213924	0.601809091	0.637825818	100	1.544	0	2.485	100	3.449213924
3.448679335	0.035090909	0.998768628	100	2.264	0	2.47	100	3.448679335
3.446390922	0.555194545	0.691759017	100	2.456	0	2.15	100	3.446390922
3.444438085	0.124714545	0.984446282	100	3.128	0	2.16	100	3.444438085
3.444298491	0.70016	0.509775974	100	0.776	0	2.495	100	3.444298491
3.443804597	0.897843636	0.193876805	100	0.344	0	2.08	100	3.443804597
3.443749839	0.807701818	0.347617773	100	1.352	0	2.02	100	3.443749839
3.44369138	0.617134545	0.619144953	100	1.88	0	2.095	100	3.44369138
3.443266504	0.802023636	0.356758087	100	1.016	0	2.03	100	3.443266504
3.442455768	0.812474545	0.339885113	100	0.92	0	2.03	100	3.442455768
3.442339109	0.483883636	0.765856626	100	2.84	0	2.28	100	3.442339109
3.440813349	0.828078182	0.314286525	100	0.536	0	2.235	100	3.440813349
3.438596795	0.627118182	0.606722786	100	1.88	0	2.13	100	3.438596795
3.438265895	0.684774545	0.531083822	100	1.208	0	2.265	100	3.438265895
3.437214454	0.621447273	0.613803287	100	1.976	0	2.365	100	3.437214454
3.436753905	0.193876364	0.962411956	100	3.608	0	2.22	100	3.436753905
3.4366726	0.098927273	0.990213395	100	3.8	0	2.3	100	3.4366726
3.436188545	0.816561818	0.333226797	100	0.392	0	2.165	100	3.436188545
3.434761591	0.476278182	0.773159094	100	3.416	0	2.1	100	3.434761591
3.434527068	0.841421818	0.292009324	100	0.536	0	2.12	100	3.434527068
3.433794199	0.715696364	0.487778715	100	0.872	0	2.445	100	3.433794199
3.433387156	0.457498182	0.790695414	100	4.856	0	2.005	100	3.433387156
3.433082329	0.535418182	0.713327371	100	2.408	0	2.355	100	3.433082329
3.432230397	0.90428	0.182277682	100	0.44	0	2.085	100	3.432230397
3.431649714	0.592805455	0.648581693	100	1.64	0	2.435	100	3.431649714
3.430158507	0.330187273	0.890976365	100	3.656	0	2.1	100	3.430158507
3.428151562	0.590961818	0.650764129	100	1.256	0	2.355	100	3.428151562
3.427482244	0.475429091	0.77396718	100	2.744	0	2.44	100	3.427482244
3.427176285	0.002170909	0.999995287	100	3.464	0	2.495	100	3.427176285
3.426010438	0.670336364	0.55064916	100	2.504	0	2.06	100	3.426010438
3.425090278	0.111412727	0.987587204	100	2.696	0	2.09	100	3.425090278
3.423688745	0.570912727	0.674058658	100	1.88	0	2.46	100	3.423688745
3.423153231	0.626707273	0.607237994	100	1.448	0	2.495	100	3.423153231
3.422626059	0.791723636	0.373173684	100	0.776	0	2.125	100	3.422626059
3.422030071	0.504787273	0.745189809	100	3.32	0	2.015	100	3.422030071
3.421529241	0.044487273	0.998020883	100	4.712	0	2.07	100	3.421529241
3.421527629	0.715934545	0.487437727	100	0.728	0	2.175	100	3.421527629
3.419915415	0.071101818	0.994944531	100	2.984	0	2.115	100	3.419915415
3.419702147	0.822805455	0.322991184	100	0.488	0	2.29	100	3.419702147
3.41901385	0.791427273	0.373642872	100	0.632	0	2.385	100	3.41901385
3.418591641	0.262156364	0.931274041	100	3.08	0	2.055	100	3.418591641
3.417751077	0.803350909	0.354627317	100	1.16	0	2.03	100	3.417751077
3.414670122	0.651452727	0.575609344	100	2.744	0	2.075	100	3.414670122
3.414028053	0.073029091	0.994666752	100	3.08	0	2.15	100	3.414028053
3.41184401	0.891756364	0.204770588	100	0.488	0	2.43	100	3.41184401
3.411337126	0.444230909	0.802658899	100	3.896	0	2.13	100	3.411337126
3.410929653	0.598967273	0.641238206	100	2.12	0	2.175	100	3.410929653
3.409464323	0.784612727	0.384382868	100	0.536	0	2.365	100	3.409464323
3.40677641	0.450029091	0.797473817	100	2.936	0	2.1	100	3.40677641
3.406449424	0.553443636	0.693700141	100	1.832	0	2.22	100	3.406449424
3.406113961	0.582549091	0.660636557	100	2.408	0	2.235	100	3.406113961
3.404785109	0.508405455	0.741523894	100	3.032	0	2.125	100	3.404785109
3.403472286	0.016145455	0.999739324	100	3.32	0	2.465	100	3.403472286
3.403308888	0.623210909	0.611608163	100	2.312	0	2.245	100	3.403308888
3.401349172	0.978676364	0.042192575	100	0.44	0	2.12	100	3.401349172
3.400118456	0.811814545	0.340957144	100	0.488	0	2.405	100	3.400118456
3.399768028	0.55558	0.691330864	100	1.928	0	2.04	100	3.399768028
3.399271435	0.426412727	0.818172186	100	2.552	0	2.265	100	3.399271435
3.399164959	0.737643636	0.455881866	100	0.488	0	2.45	100	3.399164959
3.399013878	0.818721818	0.329694584	100	0.584	0	2.27	100	3.399013878
3.398465605	0.179707273	0.967705296	100	1.64	0	2.48	100	3.398465605
3.3983868	0.016534545	0.999726609	100	4.808	0	2.035	100	3.3983868
3.398242969	0.472952727	0.776315718	100	2.936	0	2.435	100	3.398242969
3.398109702	0.872332727	0.239035613	100	0.728	0	2.02	100	3.398109702
3.397763841	0.715876364	0.487521032	100	1.448	0	2.145	100	3.397763841
3.395604033	0.014452727	0.999791119	100	4.376	0	2.17	100	3.395604033
3.395529822	0.549910909	0.697597992	100	1.688	0	2.46	100	3.395529822
3.394819811	0.790116364	0.375716132	100	0.584	0	2.33	100	3.394819811
3.394389159	0.642369091	0.587361951	100	1.784	0	2.005	100	3.394389159
3.393370773	0.263429091	0.930605114	100	2.696	0	2.41	100	3.393370773
3.39292396	0.455394545	0.792615808	100	3.608	0	2.06	100	3.39292396
3.392555829	0.608690909	0.629495377	100	1.592	0	2.355	100	3.392555829
3.391483177	0.013658182	0.999813454	100	3.848	0	2.265	100	3.391483177
3.390269013	0.535678182	0.713048886	100	2.984	0	2.01	100	3.390269013
3.390037954	0.520452727	0.729128959	100	2.072	0	2.295	100	3.390037954
3.389082357	0.506109091	0.743853588	100	3.656	0	2.06	100	3.389082357
3.388725062	0.685490909	0.530102214	100	1.88	0	2.235	100	3.388725062
3.385165198	0.472174545	0.777051199	100	4.136	0	2.02	100	3.385165198
3.384341069	0.505354545	0.744616783	100	3.08	0	2.2	100	3.384341069
3.38317631	0.787361818	0.380061367	100	1.208	0	2	100	3.38317631
3.382681373	0.814749091	0.336183919	100	0.584	0	2.045	100	3.382681373
3.381909988	0.724385455	0.475265713	100	1.208	0	2.385	100	3.381909988
3.381483185	0.694629091	0.517490426	100	1.592	0	2.37	100	3.381483185
3.380518251	0.511123636	0.738752628	100	3.272	0	2.225	100	3.380518251
3.379373373	0.555887273	0.69098934	100	2.552	0	2.215	100	3.379373373
3.378177187	0.80732	0.348234418	100	0.728	0	2.17	100	3.378177187
3.376810461	0.500598182	0.74940146	100	3.656	0	2.025	100	3.376810461
3.375903317	0.807394545	0.348114048	100	0.392	0	2.36	100	3.375903317
3.375369334	0.590516364	0.651290424	100	1.784	0	2.19	100	3.375369334
3.374117208	0.699136364	0.511208345	100	0.728	0	2.35	100	3.374117208
3.372164365	0.032749091	0.998927497	100	3.8	0	2.12	100	3.372164365
3.371823786	0.648683636	0.57920954	100	1.208	0	2.205	100	3.371823786
3.370928926	0.032403636	0.998950004	100	3.08	0	2.07	100	3.370928926
3.370234523	0.819594545	0.328264781	100	0.488	0	2.395	100	3.370234523
3.369755297	0.477325455	0.77216041	100	3.56	0	2.355	100	3.369755297
3.369488818	0.028430909	0.999191683	100	1.928	0	2.49	100	3.369488818
3.369389831	0.804534545	0.352724165	100	0.584	0	2.21	100	3.369389831
3.369325107	0.002343636	0.999994507	100	4.184	0	2.37	100	3.369325107
3.368255905	0.716505455	0.486619934	100	1.64	0	2.16	100	3.368255905
3.365782823	0.589672727	0.652286075	100	2.168	0	2.125	100	3.365782823
3.365567265	0.507243636	0.742703893	100	3.944	0	2.15	100	3.365567265
3.365083603	0.818816364	0.329539763	100	1.016	0	2.19	100	3.365083603
3.364774029	0.085669091	0.992660807	100	2.936	0	2.18	100	3.364774029
3.364765684	0.007783636	0.999939415	100	4.952	0	2.27	100	3.364765684
3.36318459	0.5301	0.71899399	100	2.984	0	2.075	100	3.36318459
3.362607043	0.035434545	0.998744393	100	1.688	0	2.47	100	3.362607043
3.362492962	0.803183636	0.354896046	100	0.728	0	2.005	100	3.362492962
3.362321555	0.006429091	0.999958667	100	4.712	0	2.075	100	3.362321555
3.361651653	0.773598182	0.401545853	100	1.16	0	2.13	100	3.361651653
3.360762737	0.816421818	0.333455415	100	0.392	0	2.475	100	3.360762737
3.359997558	0.827305455	0.315565685	100	0.728	0	2.12	100	3.359997558
3.359983255	0.812296364	0.340174618	100	0.632	0	2.095	100	3.359983255
3.359781613	0.844601818	0.286647769	100	0.68	0	2.19	100	3.359781613
3.357847166	0.604369091	0.634738002	100	2.024	0	2.06	100	3.357847166
3.356605959	0.676527273	0.542310849	100	1.736	0	2.185	100	3.356605959
3.356233792	0.08798	0.99225952	100	3.608	0	2.19	100	3.356233792
3.352522282	0.694927273	0.517076086	100	1.16	0	2.375	100	3.352522282
3.351857733	0.791298182	0.373847187	100	0.536	0	2.5	100	3.351857733
3.350563494	0.654407273	0.571751121	100	2.072	0	2.26	100	3.350563494
3.348754194	0.03502	0.9987736	100	3.608	0	2.105	100	3.348754194
3.346891936	0.438169091	0.808007848	100	2.84	0	2.37	100	3.346891936
3.346593264	0.532752727	0.716174532	100	3.176	0	2.26	100	3.346593264
3.344568242	0.079263636	0.993717276	100	2.648	0	2.28	100	3.344568242
3.34453273	0.160263636	0.974315567	100	2.792	0	2.255	100	3.34453273
3.34448741	0.69832	0.512349178	100	1.64	0	2.3	100	3.34448741
3.343591645	0.517754545	0.731930231	100	1.832	0	2.285	100	3.343591645
3.342967329	0.397932727	0.841649545	100	2.216	0	2.085	100	3.342967329
3.341301846	0.553036364	0.69415078	100	2.648	0	2	100	3.341301846
3.341254299	0.061747273	0.996187274	100	4.568	0	2.035	100	3.341254299
3.340755998	0.706276364	0.501173698	100	1.448	0	2.015	100	3.340755998
3.340362068	0.619449091	0.616282824	100	1.208	0	2.355	100	3.340362068
3.339874161	0.777254545	0.395875372	100	0.68	0	2.36	100	3.339874161
3.339320442	0.677049091	0.541604528	100	1.688	0	2.06	100	3.339320442
3.338578595	0.538178182	0.710364245	100	2.168	0	2.335	100	3.338578595
3.337662445	0.539585455	0.708847537	100	2.168	0	2.29	100	3.337662445
3.337336566	0.573196364	0.671445929	100	2.36	0	2.44	100	3.337336566
3.33555376	0.017770909	0.999684195	100	3.416	0	2.26	100	3.33555376
3.335087668	0.052652727	0.99722769	100	2.408	0	2.48	100	3.335087668
3.334168555	0.774458182	0.400214525	100	1.064	0	2.185	100	3.334168555
