r_err,mag,sus,N,T,h,gamma,n,no_h_err,model
0.312700628,0.020517673,6.10E-05,2500,3.944,0,4.1,50,0.306364674,SF
0.542608439,0.160450545,0.000535891,2500,2.408,0,3.2,50,0.532260699,SF
2.507886357,0.565792727,0.028504719,2500,0.392,0,3.92,50,2.457751055,SF
0.192971233,0.038617018,0.000278565,2500,2.792,0,3.38,50,0.189004102,SF
2.342977569,0.573179491,0.000490793,2500,0.776,0,3.44,50,2.29614596,SF
0.879162933,0.101207055,0.000157741,2500,4.808,0,2.66,50,0.862352255,SF
0.283641698,0.020945455,7.63E-05,2500,3.272,0,4.82,50,0.277925072,SF
2.715237944,0.621510618,0.000299821,2500,0.968,0,2.84,50,2.660956503,SF
2.625881726,0.479226473,6.60E-05,2500,4.232,0,2,50,2.573417023,SF
0.254843355,0.041095636,0.000180615,2500,4.04,0,2.96,50,0.249701005,SF
0.183269739,0.027003782,0.000194475,2500,2.12,0,4.82,50,0.179460432,SF
0.364286461,0.019477891,4.49E-05,2500,4.712,0,3.98,50,0.356974752,SF
0.203862985,0.024823491,0.000138335,2500,2.504,0,4.28,50,0.199713623,SF
0.236242392,0.096346836,0.000291321,2500,3.944,0,2.78,50,0.231415439,SF
0.168606973,0.0446032,0.000488224,2500,2.12,0,3.86,50,0.165110454,SF
1.828335291,0.746159127,0.000467689,2500,0.296,0,2.72,50,1.792123102,SF
2.452625005,0.490143345,0.024591362,2500,0.296,0,4.4,50,2.403593999,SF
0.286846268,0.033563273,0.000111291,2500,4.904,0,2.96,50,0.281044455,SF
0.275956344,0.021968945,7.09E-05,2500,3.944,0,3.56,50,0.270367382,SF
0.26514009,0.022303273,8.17E-05,2500,3.464,0,3.8,50,0.259792645,SF
0.273216791,0.023096727,7.91E-05,2500,3.944,0,3.44,50,0.267671492,SF
2.324636695,0.745646691,0.000120704,2500,1.16,0,2.06,50,2.278155856,SF
0.31672523,0.280096218,0.001620223,2500,1.064,0,4.46,50,0.310732389,SF
0.356507874,0.019510255,4.75E-05,2500,4.52,0,4.28,50,0.34934741,SF
2.657787661,0.667584291,0.000378811,2500,0.68,0,2.84,50,2.604642759,SF
0.11149992,0.1978008,0.002379948,2500,1.16,0,4.46,50,0.109323765,SF
1.572816126,0.333646255,0.000333748,2500,1.928,0,3.08,50,1.541477949,SF
2.475944459,0.275126764,0.000153745,2500,3.368,0,2.6,50,2.426532072,SF
0.318189153,0.021363709,5.76E-05,2500,4.424,0,3.56,50,0.311774073,SF
0.358048988,0.020112291,4.62E-05,2500,5,0,3.68,50,0.350873937,SF
0.193965092,0.075746764,0.000532122,2500,2.888,0,3.08,50,0.190052253,SF
0.30818379,0.020787855,5.75E-05,2500,4.232,0,3.68,50,0.301929395,SF
0.131173182,0.268639782,0.000732833,2500,1.544,0,3.74,50,0.130807151,SF
1.294029838,0.386632727,0.000557612,2500,1.256,0,3.5,50,1.26824894,SF
2.232840501,0.552709091,0.000432033,2500,0.872,0,3.38,50,2.188216399,SF
0.282627426,0.021054182,7.44E-05,2500,3.464,0,4.46,50,0.276923233,SF
0.245928583,0.024261745,0.000113242,2500,2.888,0,4.58,50,0.240897988,SF
0.107170685,0.112492364,0.003339609,2500,1.16,0,4.7,50,0.104831254,SF
2.787367773,0.638096655,0.000204528,2500,1.16,0,2.6,50,2.731644767,SF
0.644294613,0.253832364,0.00045798,2500,2.024,0,3.14,50,0.631744134,SF
2.642327916,0.566811564,0.000163137,2500,1.736,0,2.48,50,2.589522772,SF
0.233558082,0.092787418,0.000297549,2500,4.04,0,2.84,50,0.228844378,SF
1.73989698,0.270707418,0.000162371,2500,3.272,0,2.66,50,1.705256633,SF
0.299595721,0.020730618,6.50E-05,2500,3.752,0,4.52,50,0.293593498,SF
0.14356719,0.090061309,0.001507604,2500,1.736,0,3.98,50,0.14055604,SF
0.601808291,0.171405018,0.000364562,2500,2.792,0,3.2,50,0.590372411,SF
2.174248551,0.467319709,0.007615552,2500,0.488,0,4.64,50,2.130788782,SF
0.414227008,0.019069309,4.21E-05,2500,4.904,0,4.4,50,0.405941906,SF
0.657491268,0.154740364,0.000283726,2500,3.176,0,2.9,50,0.64497201,SF
1.324582667,0.405106836,0.000512516,2500,1.352,0,3.38,50,1.298197081,SF
2.6831047,0.474153382,0.000131898,2500,2.504,0,2.42,50,2.62948744,SF
0.347817973,0.0205648,5.66E-05,2500,4.232,0,4.22,50,0.340801612,SF
2.542526277,0.630831491,0.000188806,2500,1.256,0,2.54,50,2.49169753,SF
0.133993411,0.038175345,0.000538867,2500,1.544,0,5,50,0.131142768,SF
0.661995187,0.365480655,0.00136327,2500,0.872,0,4.52,50,0.648885342,SF
2.019468411,0.266545527,0.000189931,2500,3.176,0,2.66,50,1.979215558,SF
0.279098515,0.021260291,7.84E-05,2500,3.368,0,4.52,50,0.273478169,SF
0.268461349,0.022460436,8.43E-05,2500,3.368,0,4.22,50,0.26299777,SF
0.228244689,0.023313236,0.000106333,2500,2.888,0,4.1,50,0.223590579,SF
0.153400557,0.059892945,0.000885585,2500,1.928,0,4.04,50,0.150200288,SF
0.599110087,0.268704,0.001230313,2500,1.256,0,3.92,50,0.587344777,SF
0.240002668,0.0238232,9.88E-05,2500,3.272,0,4.04,50,0.23515971,SF
0.099802846,0.258884218,0.002473953,2500,0.968,0,4.4,50,0.099451278,SF
2.60215933,0.606592364,0.001228385,2500,0.584,0,3.44,50,2.550132921,SF
0.213229149,0.023856582,0.000137601,2500,2.408,0,5,50,0.208894509,SF
2.492888342,0.384912509,0.000170414,2500,2.696,0,2.54,50,2.44310373,SF
0.278810646,0.020768655,8.09E-05,2500,3.176,0,5,50,0.273151777,SF
1.92173989,0.5151976,0.001127977,2500,0.584,0,4.52,50,1.883333828,SF
0.369754424,0.019634982,4.60E-05,2500,4.712,0,4.4,50,0.362313264,SF
0.152739896,0.077750182,0.000957673,2500,1.832,0,3.8,50,0.149697905,SF
0.245526235,0.042364582,0.000188422,2500,4.52,0,2.72,50,0.240516161,SF
2.226052387,0.0211584,0.00079055,2500,0.296,0,4.82,50,2.181550285,SF
0.370828408,0.019489091,4.54E-05,2500,4.808,0,4.04,50,0.363394491,SF
0.19597318,0.144058764,0.000353591,2500,2.984,0,2.96,50,0.195018556,SF
0.169502157,0.050245964,0.000568029,2500,2.216,0,3.56,50,0.165962374,SF
0.238456321,0.023173236,9.60E-05,2500,3.176,0,3.98,50,0.233598903,SF
2.839790762,0.594222327,0.000150918,2500,1.736,0,2.42,50,2.783022631,SF
0.293178573,0.021176073,7.43E-05,2500,3.56,0,4.46,50,0.287255398,SF
0.10070365,0.218040945,0.003068,2500,0.968,0,4.88,50,0.099431691,SF
1.527098512,0.439654982,0.000431079,2500,1.352,0,3.2,50,1.496647974,SF
0.171935731,0.044064945,0.000453252,2500,2.216,0,3.44,50,0.168384378,SF
0.215917168,0.062892,0.000365875,2500,3.176,0,3.14,50,0.211548804,SF
2.408051659,0.591162545,0.000396255,2500,0.872,0,3.14,50,2.359918843,SF
0.291733773,0.021399418,6.86E-05,2500,3.848,0,4.04,50,0.285869296,SF
0.139912007,0.050558109,0.000856711,2500,1.544,0,4.64,50,0.136971204,SF
0.228189314,0.023262182,0.000110058,2500,2.792,0,4.52,50,0.223566644,SF
0.261404224,0.021281382,8.65E-05,2500,3.08,0,4.46,50,0.256102653,SF
0.324329548,0.020352364,6.17E-05,2500,3.848,0,4.28,50,0.317814277,SF
2.096260253,0.555274255,0.000845998,2500,0.584,0,4.4,50,2.054360816,SF
0.126499929,0.056298327,0.001058017,2500,1.448,0,4.46,50,0.123814463,SF
0.19215703,0.027298545,0.000186337,2500,2.312,0,4.22,50,0.188187135,SF
0.350874906,0.019850327,4.85E-05,2500,4.616,0,3.98,50,0.34377561,SF
0.172650491,0.030290618,0.000231783,2500,2.216,0,4.16,50,0.169098967,SF
0.2512779,0.081262836,0.000227671,2500,3.848,0,3.02,50,0.246239336,SF
0.243149388,0.022031564,0.00010129,2500,2.792,0,4.76,50,0.238188893,SF
0.180963187,0.030052945,0.000238812,2500,2.12,0,4.52,50,0.177207726,SF
1.75110127,0.492604873,0.000533534,2500,0.968,0,3.62,50,1.716133245,SF
0.244922345,0.059157673,0.000304174,2500,3.944,0,2.96,50,0.239963834,SF
2.680853109,0.522537818,0.000129174,2500,2.312,0,2.36,50,2.627289786,SF
2.55206131,0.6237904,0.000120275,2500,1.832,0,2.24,50,2.501039262,SF
0.345785124,0.019568364,5.32E-05,2500,4.04,0,4.7,50,0.338797604,SF
0.897709906,0.195929891,0.000199743,2500,3.56,0,2.72,50,0.880211073,SF
2.223845064,0.346834327,0.000194355,2500,2.504,0,2.78,50,2.179455752,SF
0.162384514,0.035591418,0.000355008,2500,2.024,0,4.16,50,0.15903126,SF
2.576411967,0.484360945,0.00011732,2500,2.696,0,2.36,50,2.524934592,SF
2.916377658,0.302173745,9.20E-05,2500,4.52,0,2.42,50,2.85813194,SF
2.114306842,0.715071709,0.000109875,2500,1.448,0,2.06,50,2.072025566,SF
0.285615919,0.026116,7.91E-05,2500,4.712,0,3.14,50,0.279822101,SF
0.225846975,0.023884073,0.000117474,2500,2.792,0,4.28,50,0.221230476,SF
0.110997525,0.132710473,0.00354823,2500,1.16,0,4.76,50,0.108545598,SF
2.741198194,0.7341312,0.000198202,2500,0.776,0,2.48,50,2.686384958,SF
2.637493072,0.573149455,0.000268897,2500,1.16,0,2.9,50,2.58477719,SF
0.129920326,0.160502182,0.00209523,2500,1.448,0,4.22,50,0.127156077,SF
1.975904723,0.478834545,0.000925517,2500,0.68,0,4.52,50,1.936419585,SF
1.046004499,0.260223927,0.000484856,2500,1.832,0,3.32,50,1.025273579,SF
0.150497388,0.062741236,0.000882842,2500,1.928,0,3.74,50,0.147336833,SF
2.757100576,0.341630036,0.000108523,2500,3.752,0,2.42,50,2.702030977,SF
0.150587769,0.068500364,0.001099271,2500,1.832,0,3.68,50,0.147480135,SF
2.981533679,0.496293673,8.12E-05,2500,3.464,0,2.12,50,2.921933958,SF
0.334674995,0.019791564,5.64E-05,2500,3.944,0,4.7,50,0.327930049,SF
0.401116558,0.019218109,4.46E-05,2500,4.712,0,4.94,50,0.393015861,SF
0.151790703,0.032269745,0.000319548,2500,1.832,0,4.52,50,0.148639656,SF
1.797681027,0.171363491,0.000129084,2500,4.808,0,2.54,50,1.762048074,SF
0.325133895,0.020426109,5.76E-05,2500,4.136,0,3.98,50,0.318634865,SF
0.345558743,0.019944945,5.65E-05,2500,4.04,0,4.34,50,0.338593662,SF
2.991266929,0.341810836,0.000122728,2500,3.56,0,2.36,50,2.931513201,SF
3.145166482,0.317164945,8.35E-05,2500,4.712,0,2.36,50,3.08233173,SF
2.399482311,0.574051491,0.000833046,2500,0.584,0,3.74,50,2.351511914,SF
3.125977912,0.447546109,8.09E-05,2500,3.944,0,2.12,50,3.063503438,SF
0.261394575,0.028783345,0.000111644,2500,4.136,0,3.08,50,0.256118063,SF
1.508208449,0.194595418,0.000130856,2500,4.52,0,2.48,50,1.478360115,SF
0.099577259,0.281468873,0.001735456,2500,0.968,0,4.76,50,0.099310444,SF
0.247293069,0.024180873,9.16E-05,2500,3.56,0,3.56,50,0.24227911,SF
2.403533222,0.417517745,0.029709083,2500,0.392,0,4.7,50,2.355484749,SF
0.920757874,0.402225673,0.00119233,2500,0.872,0,4.28,50,0.902432542,SF
0.34662671,0.019939418,5.11E-05,2500,4.424,0,3.98,50,0.339660925,SF
2.200692311,0.355893164,0.000102218,2500,3.944,0,2.36,50,2.156774806,SF
1.190853912,0.400547927,0.001619737,2500,0.68,0,4.82,50,1.167091452,SF
0.233173924,0.049368145,0.000264481,2500,3.752,0,2.9,50,0.22840385,SF
0.138269328,0.041804145,0.000608311,2500,1.544,0,4.76,50,0.135331243,SF
0.346068485,0.019879127,5.65E-05,2500,3.944,0,5,50,0.339083409,SF
0.342341782,0.019970618,4.87E-05,2500,4.52,0,3.92,50,0.335402678,SF
0.242547751,0.022807782,9.70E-05,2500,3.08,0,4.4,50,0.237590562,SF
2.091993172,0.451179782,0.000270623,2500,1.736,0,2.84,50,2.050232944,SF
0.641801269,0.275721236,0.00078657,2500,1.448,0,3.92,50,0.629199695,SF
1.279219882,0.210465891,0.000144654,2500,3.848,0,2.72,50,1.253946743,SF
1.456828598,0.833421164,0.000115748,2500,0.68,0,2,50,1.427708654,SF
0.14932507,0.041700582,0.000545866,2500,1.736,0,4.64,50,0.146208361,SF
0.313969646,0.020771855,5.55E-05,2500,4.424,0,3.68,50,0.307610669,SF
0.224543991,0.114622618,0.000292396,2500,3.848,0,2.78,50,0.219987721,SF
0.323950845,0.0201144,5.98E-05,2500,3.848,0,4.64,50,0.317420531,SF
0.371998057,0.019326255,4.89E-05,2500,4.328,0,4.88,50,0.36451629,SF
2.949973626,0.488338109,8.89E-05,2500,3.272,0,2.12,50,2.891006121,SF
0.139880321,0.152151055,0.001360751,2500,1.736,0,3.62,50,0.136930629,SF
0.371057886,0.019486836,5.08E-05,2500,4.328,0,4.82,50,0.363565527,SF
0.321939232,0.020716145,5.75E-05,2500,4.232,0,3.98,50,0.315427193,SF
2.638948671,0.548055273,0.000167561,2500,1.832,0,2.42,50,2.586220898,SF
2.634447424,0.4962064,0.00010732,2500,2.792,0,2.3,50,2.581803301,SF
0.370123915,0.019585891,4.31E-05,2500,5,0,3.98,50,0.362645157,SF
2.3761013,0.513750255,0.000102444,2500,2.888,0,2.18,50,2.328641691,SF
0.195625853,0.025929382,0.000154868,2500,2.408,0,4.52,50,0.191642687,SF
0.328385741,0.020540655,5.56E-05,2500,4.328,0,3.92,50,0.321783465,SF
0.356439752,0.019704509,5.01E-05,2500,4.52,0,4.58,50,0.349249099,SF
2.094383696,0.6062888,0.000106237,2500,2.216,0,2.18,50,2.052559307,SF
1.983133567,0.208204364,0.000126288,2500,4.424,0,2.54,50,1.943687716,SF
0.275691584,0.021295273,7.39E-05,2500,3.464,0,4.22,50,0.270103912,SF
0.275455819,0.025585891,8.63E-05,2500,4.232,0,3.2,50,0.269859172,SF
0.231047354,0.026054764,0.000122594,2500,3.176,0,3.62,50,0.226372952,SF
2.112517848,0.4013816,0.019040344,2500,0.2,0,4.34,50,2.070342055,SF
2.619566184,0.7100152,0.000652094,2500,0.584,0,2.72,50,2.567187373,SF
1.372774578,0.129996218,0.00014933,2500,4.232,0,3.08,50,1.34574415,SF
2.929398854,0.429478473,6.62E-05,2500,4.712,0,2.06,50,2.870856942,SF
2.518584176,0.511680364,0.007160743,2500,0.392,0,4.22,50,2.468232837,SF
0.266184188,0.021472291,8.63E-05,2500,3.08,0,4.76,50,0.260754852,SF
2.616741827,0.621815127,9.96E-05,2500,2.216,0,2.06,50,2.564433143,SF
0.784148666,0.2415168,0.000489681,2500,1.928,0,3.5,50,0.7687393,SF
0.171890432,0.045861891,0.000472947,2500,2.216,0,3.68,50,0.168346004,SF
0.370175522,0.019409891,5.05E-05,2500,4.232,0,4.76,50,0.362699596,SF
2.712944427,0.481894982,0.00013142,2500,2.504,0,2.3,50,2.658733685,SF
0.349974402,0.020329309,4.88E-05,2500,4.904,0,3.62,50,0.342951461,SF
1.075187942,0.327854618,0.000451113,2500,1.736,0,3.14,50,1.053846698,SF
2.016368641,0.554620145,0.000399565,2500,1.064,0,3.02,50,1.976094605,SF
0.179972079,0.031331491,0.000238387,2500,2.312,0,3.8,50,0.176258248,SF
0.272256004,0.025034836,9.06E-05,2500,3.848,0,3.74,50,0.266746249,SF
0.250562427,0.022057745,9.13E-05,2500,3.08,0,4.58,50,0.245486868,SF
0.376169052,0.303264873,0.000759234,2500,1.448,0,3.56,50,0.369063811,SF
0.128522597,0.2113936,0.00104149,2500,1.544,0,3.8,50,0.12800899,SF
0.344879007,0.020018836,5.61E-05,2500,4.136,0,4.34,50,0.337923375,SF
0.156951618,0.037593455,0.000406524,2500,1.928,0,4.28,50,0.153656952,SF
0.179289459,0.130172655,0.000665792,2500,2.504,0,3.08,50,0.175573001,SF
0.209003149,0.048696073,0.000319322,2500,3.368,0,3.08,50,0.204781223,SF
2.183501962,0.357339855,0.000172285,2500,2.792,0,2.54,50,2.139921411,SF
2.454697968,0.609853455,0.000155709,2500,1.544,0,2.48,50,2.405624598,SF
0.207311661,0.025746327,0.000142939,2500,2.6,0,4.46,50,0.203089043,SF
1.845386716,0.221797236,0.000142292,2500,4.04,0,2.6,50,1.808677536,SF
1.830177193,0.308997527,0.000214577,2500,2.6,0,2.78,50,1.793697072,SF
0.300392488,0.021815345,6.95E-05,2500,3.944,0,3.74,50,0.294318941,SF
0.179654137,0.039606836,0.000363836,2500,2.216,0,3.86,50,0.175945702,SF
1.83412247,0.499898618,0.000440301,2500,1.064,0,3.44,50,1.797497342,SF
0.164881796,0.148181891,0.000728802,2500,2.216,0,3.32,50,0.161478186,SF
0.401106283,0.019066836,4.50E-05,2500,4.52,0,4.94,50,0.393009353,SF
0.303689144,0.020645964,6.44E-05,2500,3.848,0,4.4,50,0.297529744,SF
0.208865245,0.0249952,0.00014155,2500,2.504,0,4.4,50,0.204599961,SF
0.326898376,0.020068073,6.07E-05,2500,3.752,0,4.82,50,0.320310697,SF
1.87582225,0.740901745,0.000448757,2500,0.296,0,2.6,50,1.838522459,SF
2.449353489,0.300580436,0.000100753,2500,4.232,0,2.42,50,2.400472741,SF
0.289279255,0.0208072,7.39E-05,2500,3.368,0,4.82,50,0.283411288,SF
2.402327344,0.514126982,0.005197894,2500,0.392,0,4.1,50,2.354304386,SF
0.272405008,0.032033527,0.000129471,2500,3.944,0,3.26,50,0.266880659,SF
2.495409696,0.606183927,0.000514868,2500,0.68,0,3.26,50,2.445520061,SF
0.202624111,0.0416088,0.000293031,2500,2.984,0,3.32,50,0.198497693,SF
1.78647706,0.481686182,0.00038757,2500,1.256,0,3.26,50,1.750822361,SF
0.167377291,0.035051491,0.000317165,2500,2.12,0,3.92,50,0.163922943,SF
0.327062959,0.020303345,5.80E-05,2500,4.04,0,4.22,50,0.320451545,SF
2.662363305,0.645077455,0.000475752,2500,0.584,0,3.26,50,2.609130451,SF
2.096673513,0.726089818,0.000114474,2500,1.352,0,2.06,50,2.054747983,SF
0.20464163,0.063959055,0.000459313,2500,2.984,0,3.2,50,0.200481567,SF
0.142498535,0.245404509,0.000580396,2500,1.832,0,3.38,50,0.142073456,SF
2.435928713,0.631982327,9.75E-05,2500,2.12,0,2,50,2.387225713,SF
0.142906365,0.123211418,0.00149196,2500,1.64,0,3.86,50,0.139881879,SF
0.265027776,0.028804218,0.000110343,2500,4.136,0,3.14,50,0.259698477,SF
0.291934606,0.023505018,6.93E-05,2500,4.424,0,3.32,50,0.286082293,SF
0.400617056,0.018806545,4.38E-05,2500,4.712,0,4.52,50,0.392539252,SF
1.64731364,0.141757745,0.009381021,2500,0.2,0,3.02,50,1.614462074,SF
0.391463639,0.018902691,4.30E-05,2500,4.712,0,4.76,50,0.383567197,SF
3.048694059,0.470478909,9.26E-05,2500,3.368,0,2.12,50,2.987764065,SF
1.172561772,0.409777236,0.000625797,2500,1.064,0,3.74,50,1.149208009,SF
2.02800868,0.7424032,0.000111549,2500,1.256,0,2.06,50,1.987457435,SF
1.481840845,0.252379273,0.000221601,2500,2.888,0,2.78,50,1.452390644,SF
2.712739144,0.662469455,0.000568761,2500,0.488,0,3.44,50,2.658502193,SF
0.324024206,0.019930909,5.90E-05,2500,3.944,0,4.76,50,0.317471566,SF
2.374629421,0.454694618,0.000201323,2500,2.12,0,2.6,50,2.327205091,SF
0.328517701,0.020010036,5.71E-05,2500,3.944,0,4.94,50,0.321892666,SF
0.311987023,0.022430473,5.85E-05,2500,4.808,0,3.26,50,0.305682793,SF
0.278922578,0.022737818,7.84E-05,2500,3.848,0,3.68,50,0.273288824,SF
1.951957436,0.420198836,0.000105186,2500,3.272,0,2.42,50,1.913002648,SF
1.007472325,0.308377236,0.000547333,2500,1.64,0,3.56,50,0.987492584,SF
0.130940418,0.052022764,0.000966801,2500,1.448,0,4.52,50,0.128140075,SF
0.273151351,0.094010473,0.000173001,2500,4.52,0,3.02,50,0.26760262,SF
2.634162889,0.735617018,0.000221235,2500,0.776,0,2.42,50,2.581489373,SF
0.354449818,0.019564145,5.09E-05,2500,4.232,0,4.88,50,0.347304345,SF
0.401415424,0.019119127,4.33E-05,2500,4.808,0,4.64,50,0.393339282,SF
0.31599234,0.020517455,6.11E-05,2500,3.944,0,4.22,50,0.309616019,SF
0.328410304,0.034690691,9.64E-05,2500,4.904,0,3.2,50,0.321791409,SF
2.560362974,0.246555564,0.000131019,2500,4.136,0,2.48,50,2.509288751,SF
0.28759991,0.020812073,6.67E-05,2500,3.656,0,4.4,50,0.28180885,SF
0.215281313,0.024454982,0.000131284,2500,2.6,0,4.52,50,0.210869316,SF
1.894192203,0.255291636,0.000164715,2500,3.464,0,2.6,50,1.856466629,SF
0.22141211,0.025628655,0.000127545,2500,2.888,0,3.98,50,0.216876601,SF
0.269941354,0.025901745,9.28E-05,2500,4.04,0,3.5,50,0.264476358,SF
2.102812576,0.209916655,0.004772424,2500,0.2,0,4.22,50,2.060788997,SF
0.308991887,0.021149818,5.59E-05,2500,4.616,0,3.26,50,0.302742272,SF
0.172850667,0.037992073,0.000380668,2500,2.024,0,4.1,50,0.169253143,SF
1.677903437,0.203952436,0.000117135,2500,4.712,0,2.48,50,1.644625507,SF
0.268229501,0.022441891,7.96E-05,2500,3.56,0,4.04,50,0.262807126,SF
0.142105667,0.046388945,0.000737132,2500,1.544,0,4.58,50,0.139112126,SF
2.72003872,0.647917527,0.000532482,2500,0.584,0,3.2,50,2.665652885,SF
1.753063345,0.568578182,0.000126265,2500,2.12,0,2.42,50,1.718098654,SF
0.242070278,0.024680945,0.000106074,2500,3.176,0,4.16,50,0.237179229,SF
2.618452996,0.710526255,0.000315221,2500,0.584,0,2.78,50,2.566099426,SF
1.871983266,0.500208291,0.000302445,2500,1.352,0,2.9,50,1.834619781,SF
0.344481253,0.019947709,5.12E-05,2500,4.424,0,3.92,50,0.337538387,SF
2.167419777,0.511364145,0.00076019,2500,0.68,0,4.04,50,2.12409567,SF
0.291016249,0.021053091,7.09E-05,2500,3.56,0,4.64,50,0.285141308,SF
0.25205209,0.117653673,0.000179121,2500,4.424,0,2.72,50,0.247042987,SF
0.377398181,0.019694691,4.43E-05,2500,5,0,3.86,50,0.369813285,SF
1.808731734,0.7380344,9.58E-05,2500,1.64,0,2.06,50,1.772595101,SF
1.646077683,0.691157236,0.01287217,2500,0.2,0,2.9,50,1.61349407,SF
0.147788369,0.038043345,0.000464311,2500,1.64,0,5,50,0.144722503,SF
0.203586411,0.025076364,0.000148795,2500,2.504,0,4.34,50,0.19942848,SF
0.387274039,0.0193712,4.70E-05,2500,4.424,0,4.7,50,0.379511955,SF
1.398377777,0.303775345,0.000288653,2500,2.408,0,2.78,50,1.370564074,SF
0.183685623,0.123659127,0.000634508,2500,2.6,0,3.02,50,0.180759626,SF
2.370840391,0.578623345,0.000914489,2500,0.584,0,3.62,50,2.323444528,SF
0.128075632,0.105101818,0.001862824,2500,1.448,0,4.4,50,0.125314328,SF
1.671202774,0.309699273,0.000235938,2500,2.504,0,2.9,50,1.637906301,SF
0.316811062,0.020499636,5.74E-05,2500,4.04,0,3.86,50,0.310398875,SF
2.605672283,0.556563345,0.000113038,2500,2.312,0,2.3,50,2.553597983,SF
0.384354396,0.019023782,4.19E-05,2500,4.904,0,4.34,50,0.376611186,SF
2.294183732,0.570495564,0.000417231,2500,0.872,0,3.2,50,2.248330096,SF
0.227293379,0.024309018,0.000116754,2500,2.888,0,4.04,50,0.222665436,SF
0.206672812,0.025962618,0.00014526,2500,2.696,0,3.86,50,0.202453045,SF
3.281461607,0.386135855,9.15E-05,2500,4.04,0,2.12,50,3.215882945,SF
0.180296772,0.051897164,0.000513415,2500,2.408,0,3.74,50,0.176582015,SF
1.018978993,0.385487345,0.000522653,2500,1.352,0,3.5,50,0.998743957,SF
0.124231463,0.265671345,0.000916842,2500,1.448,0,3.86,50,0.12384837,SF
1.173299169,0.326602327,0.000400427,2500,1.832,0,3.08,50,1.149989454,SF
0.156738638,0.0299928,0.000288947,2500,1.736,0,4.82,50,0.153474522,SF
2.878239123,0.376524218,0.000108081,2500,3.656,0,2.3,50,2.820738938,SF
0.149884141,0.041318836,0.000499097,2500,1.832,0,3.98,50,0.146738045,SF
0.353377124,0.019474327,5.28E-05,2500,4.136,0,4.82,50,0.346236398,SF
0.223313753,0.0255328,0.00012669,2500,2.888,0,3.8,50,0.218782919,SF
0.304108294,0.020625018,6.52E-05,2500,3.656,0,4.64,50,0.297976515,SF
0.285610746,0.052915127,0.000196337,2500,4.424,0,2.96,50,0.279862001,SF
0.257830598,0.022185891,8.64E-05,2500,3.272,0,4.34,50,0.252603574,SF
0.673439879,0.314187273,0.001388027,2500,0.968,0,4.52,50,0.660109669,SF
0.128355625,0.084688364,0.001640889,2500,1.544,0,4.04,50,0.125658012,SF
0.693164141,0.144857818,0.000280312,2500,3.464,0,2.84,50,0.679940201,SF
0.348434534,0.310726036,0.00090221,2500,1.256,0,3.8,50,0.341862978,SF
0.499701879,0.220016436,0.000531347,2500,2.12,0,3.26,50,0.490186895,SF
2.229571742,0.574181018,0.00064036,2500,0.68,0,3.62,50,2.185006103,SF
2.671920338,0.506973164,0.000104634,2500,2.792,0,2.24,50,2.618525546,SF
1.799102072,0.9439424,6.23E-05,2500,0.584,0,2,50,1.763127839,SF
1.846639558,0.800962764,0.000131173,2500,0.776,0,2.12,50,1.809714502,SF
3.003842734,0.356761818,7.37E-05,2500,4.904,0,2.18,50,2.943824588,SF
2.666023767,0.669117455,0.000256441,2500,0.872,0,2.72,50,2.612715492,SF
2.595945297,0.238110982,0.000106871,2500,4.712,0,2.42,50,2.544175926,SF
0.187299121,0.027002545,0.000176659,2500,2.312,0,4.46,50,0.183441503,SF
0.253906607,0.026610982,0.000113302,2500,3.56,0,3.5,50,0.248772273,SF
2.102946596,0.460325018,0.000254887,2500,1.832,0,2.78,50,2.060969939,SF
0.245200318,0.099643564,0.000267,2500,4.232,0,2.84,50,0.240224903,SF
0.180692415,0.030515055,0.000231932,2500,2.216,0,4.1,50,0.176956587,SF
